timestamp,method,url,host,scheme,path,extension,status,status_text,response_bytes,time_ms,mime_type,server_ip,referer,user_agent
2023-10-02T23:48:30.222Z,GET,https://www.bestbuy.com/~assets/bby/_com/shop/display-ad/dist/client/955-e2311048b5a0aa4c405b13dbed66708d.mjs,www.bestbuy.com,https,/~assets/bby/_com/shop/display-ad/dist/client/955-e2311048b5a0aa4c405b13dbed66708d.mjs,mjs,200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:30.278Z,GET,https://www.bestbuy.com/services/conversation/web/api/v2/unified-chat/configuration,www.bestbuy.com,https,/services/conversation/web/api/v2/unified-chat/configuration,,200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:30.343Z,GET,https://assets.bbystatic.com/shop/pushdown-ad/dist/client/shop-pushdown_ad-v1-0_0_58_remote_entry.js,assets.bbystatic.com,https,/shop/pushdown-ad/dist/client/shop-pushdown_ad-v1-0_0_58_remote_entry.js,js,200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:30.343Z,GET,https://www.bestbuy.com/~assets/bby/_com/shop/tabbed-content/dist/client/shop-tabbed_content-v1-23_39_2_remote_entry.js,www.bestbuy.com,https,/~assets/bby/_com/shop/tabbed-content/dist/client/shop-tabbed_content-v1-23_39_2_remote_entry.js,js,200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:30.442Z,GET,https://www.bestbuy.com/~assets/bby/_com/brix/7.11.17/js/4336.js,www.bestbuy.com,https,/~assets/bby/_com/brix/7.11.17/js/4336.js,js,200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:30.448Z,POST,https://www.bestbuy.com/deo-agent/v1/activate?type=experiment&experimentKey=abt3325,www.bestbuy.com,https,/deo-agent/v1/activate,,200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:30.450Z,GET,https://www.bestbuy.com/pcn-api/basket?context=header&vt=2eb08d34-617e-11ee-b895-0a87b21b7adb,www.bestbuy.com,https,/pcn-api/basket,,200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:30.508Z,GET,https://www.bestbuy.com/~assets/bby/_com/analytics-dotcom/analyticsInit-3247909daf4587c66373ff295ea12894.js,www.bestbuy.com,https,/~assets/bby/_com/analytics-dotcom/analyticsInit-3247909daf4587c66373ff295ea12894.js,js,200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:30.510Z,GET,https://www.bestbuy.com/site/canopy/component/shop/blue-assist/v1?_lazyHydrate=true&isSiteControlPage=true,www.bestbuy.com,https,/site/canopy/component/shop/blue-assist/v1,,200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:30.518Z,GET,https://www.bestbuy.com/priceview/query/sku?context=top-deals-price&destinationZipCode=55401&effectivePlanPaidMemberType=NULL&includes=offers%2Cprice%2CpriceBadge%2CskuDataAnalytics&layout=mini&openBoxFacet=false&planPaidMember=false&skuId=6482022&viewType=price&ut=&vt=2eb08d34-617e-11ee-b895-0a87b21b7adb&basketTimestamp=&deviceClass=l&previewTimestamp=,www.bestbuy.com,https,/priceview/query/sku,,200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:30.536Z,GET,https://www.bestbuy.com/~assets/bby/_com/widget-view/widget-panel-bundle-69825775149cda69ea2a.js,www.bestbuy.com,https,/~assets/bby/_com/widget-view/widget-panel-bundle-69825775149cda69ea2a.js,js,200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:30.764Z,GET,https://dynamic.criteo.com/js/ld/ld.js?a=41829,dynamic.criteo.com,https,/js/ld/ld.js,js?a=41829,200,OK,0,0,,74.119.118.155,,
2023-10-02T23:48:30.765Z,POST,https://www.bestbuy.com/awacs-ingestor/api/cload,www.bestbuy.com,https,/awacs-ingestor/api/cload,,200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:30.766Z,POST,https://www.bestbuy.com/awacs-ingestor/api/airport,www.bestbuy.com,https,/awacs-ingestor/api/airport,,200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:30.787Z,GET,https://www.bestbuy.com/~assets/bby/_com/shop/header/dist/client/933-fb83adeec5b68f6111773bb288ec66a6.mjs,www.bestbuy.com,https,/~assets/bby/_com/shop/header/dist/client/933-fb83adeec5b68f6111773bb288ec66a6.mjs,mjs,200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:30.787Z,GET,https://www.bestbuy.com/~assets/bby/_com/shop/header/dist/client/client-lv-fb83adeec5b68f6111773bb288ec66a6.mjs,www.bestbuy.com,https,/~assets/bby/_com/shop/header/dist/client/client-lv-fb83adeec5b68f6111773bb288ec66a6.mjs,mjs,200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:30.788Z,GET,https://www.bestbuy.com/exclusiveaccess/account/completeness-experience/accountmenu/priority,www.bestbuy.com,https,/exclusiveaccess/account/completeness-experience/accountmenu/priority,,400,Bad Request,0,0,,23.208.8.177,,
2023-10-02T23:48:30.816Z,GET,https://www.bestbuy.com/~assets/bby/_com/shop/blue-assist/dist/client/client-02632b98bcdbdd159532159602d80769.css,www.bestbuy.com,https,/~assets/bby/_com/shop/blue-assist/dist/client/client-02632b98bcdbdd159532159602d80769.css,css,200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:30.824Z,GET,https://www.bestbuy.com/api/tcfb/model.json?paths=%5B%5B%22shop%22%2C%22scds%22%2C%22v2%22%2C%22page%22%2C%22tenants%22%2C%22bbypres%22%2C%22pages%22%2C%22stips_container%22%5D%5D&method=get,www.bestbuy.com,https,/api/tcfb/model.json,json?paths=%5b%5b%22shop%22%2c%22scds%22%2c%22v2%22%2c%22page%22%2c%22tenants%22%2c%22bbypres%22%2c%22pages%22%2c%22stips_container%22%5d%5d&method=get,200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:31.005Z,GET,https://assets.bbystatic.com/shop/pushdown-ad/dist/client/584-75be131c744f09736bf849400c05612a.js,assets.bbystatic.com,https,/shop/pushdown-ad/dist/client/584-75be131c744f09736bf849400c05612a.js,js,200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:31.034Z,GET,https://www.bestbuy.com/~assets/bby/_com/shop/tabbed-content/dist/client/292-0868edc426d71bf2ee114da216758467.css,www.bestbuy.com,https,/~assets/bby/_com/shop/tabbed-content/dist/client/292-0868edc426d71bf2ee114da216758467.css,css,200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:31.034Z,GET,https://www.bestbuy.com/~assets/bby/_com/shop/tabbed-content/dist/client/292-3927abd8cf46d89dc555f8be7ba98232.js,www.bestbuy.com,https,/~assets/bby/_com/shop/tabbed-content/dist/client/292-3927abd8cf46d89dc555f8be7ba98232.js,js,200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:31.041Z,GET,https://www.bestbuy.com/site/canopy/component/fulfillment/add-to-cart-button/v1?_lazyHydrate=true&activatedDeviceBehavior=SHOW_SEE_DETAILS&blockLevel=true&buttonStyle=outline&destinationZipCode=%24(csi.location.destinationZipCode)&deviceClass=l&enableAddedToCartMessage=true&instanceId=fulfillment-add-to-cart-undefined-undefined&size=small&skuId=undefined&storeId=%24(csi.location.storeId),www.bestbuy.com,https,/site/canopy/component/fulfillment/add-to-cart-button/v1,storeid),200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:31.041Z,GET,https://www.bestbuy.com/site/canopy/component/fulfillment/add-to-cart-button/v1?_lazyHydrate=true&activatedDeviceBehavior=SHOW_SEE_DETAILS&blockLevel=true&buttonStyle=outline&destinationZipCode=%24(csi.location.destinationZipCode)&deviceClass=l&enableAddedToCartMessage=true&instanceId=fulfillment-add-to-cart-undefined-undefined&size=small&skuId=undefined&storeId=%24(csi.location.storeId),www.bestbuy.com,https,/site/canopy/component/fulfillment/add-to-cart-button/v1,storeid),200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:31.042Z,GET,https://www.bestbuy.com/site/canopy/component/fulfillment/add-to-cart-button/v1?_lazyHydrate=true&activatedDeviceBehavior=SHOW_SEE_DETAILS&blockLevel=true&buttonStyle=outline&destinationZipCode=%24(csi.location.destinationZipCode)&deviceClass=l&enableAddedToCartMessage=true&instanceId=fulfillment-add-to-cart-undefined-undefined&size=small&skuId=undefined&storeId=%24(csi.location.storeId),www.bestbuy.com,https,/site/canopy/component/fulfillment/add-to-cart-button/v1,storeid),200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:31.045Z,GET,https://www.bestbuy.com/~assets/bby/_com/analytics-dotcom/chunks/6070-3a175d5d2d18de73b0de.js,www.bestbuy.com,https,/~assets/bby/_com/analytics-dotcom/chunks/6070-3a175d5d2d18de73b0de.js,js,200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:31.045Z,GET,https://www.bestbuy.com/~assets/bby/_com/analytics-dotcom/chunks/4490-18b4906b76fe10c856bc.js,www.bestbuy.com,https,/~assets/bby/_com/analytics-dotcom/chunks/4490-18b4906b76fe10c856bc.js,js,200,OK,0,0,,23.208.8.177,,
2023-10-02T23:48:31.099Z,GET,https://www.hlserve.com/Delivery/ClientPaths/Library/onetag.js?cid=100,www.hlserve.com,https,/Delivery/ClientPaths/Library/onetag.js,js?cid=100,200,OK,0,0,,74.119.118.146,,
2023-10-02T23:48:31.099Z,GET,https://static.criteo.net/images/pixel.gif?ch=1,static.criteo.net,https,/images/pixel.gif,gif?ch=1,200,OK,0,0,,74.119.118.134,,
2023-10-02T23:48:31.099Z,GET,https://static.criteo.net/images/pixel.gif?ch=2,static.criteo.net,https,/images/pixel.gif,gif?ch=2,200,OK,0,0,,74.119.118.134,,
2023-10-02T23:48:31.104Z,POST,https://logx.optimizely.com/v1/events,logx.optimizely.com,https,/v1/events,,204,No Content,0,0,,34.193.219.145,https://www.bestbuy.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
2023-10-02T23:48:31.104Z,GET,https://gum.criteo.com/syncframe?topUrl=www.bestbuy.com&origin=onetag,gum.criteo.com,https,/syncframe,com&origin=onetag,200,OK,0,0,,74.119.118.149,,
